,Gender,Male,Animal,Friends,Family,Dead&Imaginary,Aggression/Friendliness,A/CIndex,F/CIndex,S/CIndex,NegativeEmotions
7501,1.0,0.0,0.0,0.1,0.1,0.0,0.6,0.15000000000000002,0.07272727272727274,0.025,1
8647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
10425,1.0,0.333333333,0.0,0.0,0.166666667,0.0,0.0,0.0,0.030303030272727273,0.020833333375,1
20736,1.0,0.333333333,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,1
2288,1.0,0.5,0.0,0.333333333,0.333333333,0.0,1.0,0.0666666667,0.0,0.0,1
1408,1.0,1.0,0.0,0.5,0.25,0.0,0.25,0.025,0.09090909090909091,0.0,1
20413,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.1,0.0,0.0625,0
13646,1.0,0.724137931,0.042857143,0.194029851,0.134328358,0.0,0.0,0.0,0.0,0.0,0
8153,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.0,1
17509,1.0,1.0,0.0,0.0,0.333333333,0.0,0.666666667,0.1,0.030303030272727273,0.041666666625,1
8204,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12227,1.0,0.5,0.0,0.166666667,0.166666667,0.0,0.4,0.033333333300000004,0.045454545454545456,0.104166666625,1
18952,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0
16875,1.0,0.5,0.166666667,0.2,0.0,0.0,0.0,0.0166666667,0.045454545454545456,0.020833333375,1
3678,1.0,0.0,0.0,0.333333333,0.333333333,0.0,0.5,0.1,0.06060606063636364,0.041666666625,1
5681,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.17500000000000002,0.0,0.0,1
11843,1.0,0.2,0.0,0.0,0.076923077,0.0,1.0,0.015384615400000003,0.020979021,0.01923076925,1
7962,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.025,0.045454545454545456,0.0,1
17735,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
7854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
15391,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.022727272727272728,0.0,1
1399,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.05,0.045454545454545456,0.125,1
20730,1.0,0.0,0.0,0.0,0.222222222,0.0,0.5,0.011111111100000001,0.020202020181818183,0.041666666625,1
10162,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,1
9169,1.0,0.0,0.125,0.142857143,0.285714286,0.0,0.0,0.0125,0.022727272727272728,0.0,1
16088,1.0,0.636363636,0.083333333,0.045454545,0.136363636,0.0,1.0,0.0125,0.009469697000000001,0.0,1
15856,1.0,0.333333333,0.066666667,0.214285714,0.142857143,0.0,0.777777778,0.0933333333,0.018181818181818184,0.008333333375,1
11148,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.05,0.045454545454545456,0.0,1
18797,1.0,0.2,0.1,0.111111111,0.222222222,0.0,1.0,0.010000000000000002,0.0,0.0,0
15930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17782,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.05,0.022727272727272728,0.0,1
8108,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.0,1
2473,1.0,0.6,0.0,0.090909091,0.181818182,0.0,0.5,0.0272727273,0.008264462818181818,0.02272727275,1
16636,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0666666667,0.030303030272727273,0.041666666625,0
4592,1.0,0.5,0.083333333,0.454545455,0.181818182,0.0,0.25,0.0083333333,0.022727272727272728,0.052083333375,1
9047,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15000000000000002,0.045454545454545456,0.0,1
1922,1.0,0.5,0.0,0.0,0.0,0.0,0.333333333,0.05,0.06818181818181818,0.0,1
20871,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.0,0.09090909090909091,0.0,1
7161,1.0,0.6,0.0,0.111111111,0.111111111,0.0,0.5,0.1111111111,0.06060606063636364,0.0,1
18947,1.0,0.0,0.25,0.333333333,0.0,0.0,0.666666667,0.07500000000000001,0.022727272727272728,0.0,0
7897,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.03636363636363637,0.0,1
6260,1.0,0.666666667,0.25,0.0,0.333333333,0.0,0.0,0.0,0.25,0.125,0
8142,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.020000000000000004,0.018181818181818184,0.0,1
4589,1.0,0.5,0.0,0.125,0.125,0.0,0.0,0.0,0.011363636363636364,0.015625,1
11735,1.0,0.5,0.0,0.25,0.25,0.0,1.0,0.1,0.0,0.0,1
14725,1.0,1.0,0.0,0.133333333,0.0,0.0,1.0,0.033333333300000004,0.0,0.008333333375,0
13120,1.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.018181818181818184,0.025,0
15696,1.0,0.0,0.2,0.25,0.0,0.0,0.75,0.06,0.018181818181818184,0.05,1
4130,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1
11152,1.0,0.3,0.0,0.0,0.157894737,0.0,0.0,0.0,0.0,0.0,1
1217,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6827,1.0,0.5,0.022222222,0.0,0.0,0.0,0.333333333,0.011111111100000001,0.01212121209090909,0.008333333375,1
961,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.13999999999999999,0.018181818181818184,0.0,1
18210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2391,1.0,0.5,0.0,0.125,0.125,0.0,0.416666667,0.07500000000000001,0.10227272727272728,0.109375,1
279,1.0,0.0,0.0,0.142857143,0.142857143,0.0,1.0,0.0714285714,0.0,0.017857142875,1
1954,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13999999999999999,0.03636363636363637,0.025,1
6321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1740,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1
20403,1.0,1.0,0.277777778,0.153846154,0.076923077,0.0,0.0,0.0,0.0,0.0,0
11893,1.0,1.0,0.0,0.0,0.333333333,0.0,0.333333333,0.033333333300000004,0.06060606063636364,0.125,1
5962,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.09090909090909091,0.0,1
13713,1.0,0.5,0.0,0.142857143,0.285714286,0.0,0.0,0.0,0.0,0.0,0
15626,1.0,0.333333333,0.25,0.0,0.333333333,0.0,0.5,0.025,0.011363636363636364,0.015625,1
1345,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0625,1
63,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
12960,1.0,0.0,0.0,0.0,0.111111111,0.0,0.833333333,0.0555555556,0.010101010090909092,0.02777777775,0
3029,1.0,0.5,0.111111111,0.375,0.125,0.0,0.0,0.011111111100000001,0.010101010090909092,0.02777777775,1
10577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19298,1.0,0.333333333,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.03125,1
14776,1.0,0.428571429,0.0,0.153846154,0.153846154,0.0,0.666666667,0.0230769231,0.027972028000000003,0.048076923125,0
8713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
8726,1.0,0.333333333,0.0,0.214285714,0.357142857,0.0,1.0,0.0214285714,0.0,0.0,1
1454,1.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,1
11436,1.0,0.75,0.0,0.0,0.2,0.0,1.0,0.020000000000000004,0.0,0.0,1
15555,1.0,0.666666667,0.0,0.076923077,0.384615385,0.0,0.6,0.030769230800000005,0.013986014000000001,0.0,1
14493,1.0,1.0,0.0,0.1,0.0,0.0,0.5,0.020000000000000004,0.018181818181818184,0.0,0
1817,1.0,0.5,0.0,0.157894737,0.105263158,0.0,0.294117647,0.036842105300000004,0.07655502390909091,0.032894736875,1
10039,1.0,0.5,0.142857143,0.0,0.166666667,0.0,0.0,0.0,0.012987013,0.0,1
8253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15974,1.0,0.666666667,0.0,0.086956522,0.043478261,0.0,0.5,0.013043478300000001,0.0039525691818181816,0.0,0
8097,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,1
3098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.022727272727272728,0.0,1
13205,1.0,0.619047619,0.0,0.128205128,0.153846154,0.0,0.0,0.0,0.0,0.0,0
13762,1.0,1.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0
15648,1.0,0.333333333,0.0,0.076923077,0.076923077,0.0,0.0,0.007692307700000001,0.006993007000000001,0.0,1
16247,1.0,0.5,0.0,0.076923077,0.0,0.0,1.0,0.015384615400000003,0.0,0.01923076925,1
6822,1.0,0.6,0.0,0.166666667,0.166666667,0.0,1.0,0.0166666667,0.0,0.0,1
633,1.0,0.333333333,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1
10477,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,1
14884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17787,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.07500000000000001,0.0,0.0,1
15629,1.0,0.5,0.0,0.111111111,0.111111111,0.0,1.0,0.011111111100000001,0.0,0.0,1
3132,1.0,1.0,0.25,0.333333333,0.0,0.0,1.0,0.07500000000000001,0.0,0.0,1
12195,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,1
16075,1.0,0.333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.009090909090909092,0.0,0
18151,1.0,0.0,0.0,0.25,0.25,0.0,1.0,0.05,0.0,0.0,0
14692,1.0,1.0,0.071428571,0.076923077,0.153846154,0.0,0.857142857,0.12142857140000002,0.019480519454545455,0.008928571375,0
12367,1.0,0.0,0.166666667,0.0,0.2,0.0,0.8,0.1,0.045454545454545456,0.020833333375,1
6804,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.020000000000000004,0.03636363636363637,0.0,1
19022,1.0,1.0,0.125,0.428571429,0.142857143,0.0,0.777777778,0.08750000000000001,0.022727272727272728,0.015625,0
8871,1.0,0.714285714,0.0,0.1875,0.3125,0.0,1.0,0.0125,0.0,0.0,1
18306,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030272727273,0.041666666625,0
679,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.033333333300000004,0.030303030272727273,0.0,1
18980,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.041666666625,0
4169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9387,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.025,0.09090909090909091,0.125,1
10873,1.0,0.428571429,0.25,0.0,0.083333333,0.0,0.8,0.037500000000000006,0.005681818181818182,0.015625,1
15420,1.0,1.0,0.0,0.25,0.0,0.0,0.5,0.025,0.022727272727272728,0.0,1
4122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16366,1.0,0.0,0.0,0.166666667,0.0,0.0,1.0,0.033333333300000004,0.0,0.0,1
8140,1.0,0.8,0.0,0.166666667,0.5,0.0,0.0,0.0166666667,0.045454545454545456,0.0,1
170,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.0,1
2882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1
3205,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.025,0.0,0.0,1
16121,1.0,0.75,0.125,0.142857143,0.071428571,0.0,0.9,0.1125,0.011363636363636364,0.015625,1
9272,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.1,0.0,0.0,1
18110,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.15000000000000002,0.045454545454545456,0.0,0
13027,1.0,0.333333333,0.153846154,0.181818182,0.090909091,0.0,0.0,0.0,0.006993007000000001,0.0,0
19241,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.045454545454545456,0.0,0
11315,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.018181818181818184,0.0,1
14509,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1333333333,0.0,0.208333333375,0
1385,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.020000000000000004,0.018181818181818184,0.0,1
1295,1.0,0.5,0.25,0.333333333,0.333333333,0.0,0.5,0.07500000000000001,0.06818181818181818,0.03125,1
11129,1.0,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
11505,1.0,0.142857143,0.0625,0.0,0.2,0.0,0.875,0.08125,0.017045454545454544,0.0078125,1
16993,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
14691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14754,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,0
7360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11444,1.0,0.5,0.0,0.0,0.125,0.0,1.0,0.07500000000000001,0.0,0.0,1
1497,1.0,0.166666667,0.2,0.083333333,0.25,0.0,0.933333333,0.10666666670000001,0.01212121209090909,0.0,1
8986,1.0,0.333333333,0.0,0.1,0.2,0.0,0.5,0.010000000000000002,0.02727272727272727,0.0125,1
747,1.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.011111111100000001,0.0,0.0,1
17713,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1
5981,1.0,0.333333333,0.0,0.25,0.5,0.0,0.0,0.025,0.0,0.0,1
17397,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.0,0
2206,1.0,0.4,0.1,0.333333333,0.333333333,0.0,1.0,0.04000000000000001,0.0,0.0,1
3056,1.0,0.666666667,0.0,0.0,0.333333333,0.0,0.5,0.0166666667,0.015151515181818181,0.0,1
15491,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,1
590,1.0,0.333333333,0.0,0.071428571,0.285714286,0.0,1.0,0.0071428571,0.0,0.0,1
12009,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.025,0.0,0.0,1
7508,1.0,0.285714286,0.0,0.142857143,0.19047619,0.0,0.636363636,0.0476190476,0.030303030272727273,0.011904761875,1
10083,1.0,0.4,0.0,0.125,0.125,0.0,0.5,0.0125,0.011363636363636364,0.0,1
17020,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515181818181,0.0,1
6569,1.0,0.285714286,0.136363636,0.105263158,0.368421053,0.0,1.0,0.0272727273,0.008264462818181818,0.005681818125,1
14510,1.0,1.0,0.0,0.125,0.125,0.0,0.5,0.0125,0.011363636363636364,0.0,0
7089,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5265,1.0,0.333333333,0.2,0.0,0.75,0.0,1.0,0.06,0.018181818181818184,0.025,0
10709,1.0,0.25,0.0,0.055555556,0.111111111,0.0,0.8,0.044444444400000005,0.010101010090909092,0.013888888875,1
3136,1.0,0.6,0.0,0.166666667,0.083333333,0.0,0.666666667,0.025,0.007575757545454545,0.010416666625,1
7556,1.0,0.25,0.0,0.2,0.3,0.0,0.0,0.03,0.07272727272727274,0.025,1
13948,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.05,0.045454545454545456,0.1875,0
8379,1.0,0.333333333,0.0,0.0,0.2,0.0,0.0,0.04000000000000001,0.018181818181818184,0.025,1
3325,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.18181818181818182,0.0,1
5803,1.0,1.0,0.0,0.0,0.4,0.0,0.0,0.020000000000000004,0.0,0.0,1
4316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
13339,1.0,0.333333333,0.0,0.2,0.0,0.0,1.0,0.020000000000000004,0.0,0.175,0
17971,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
4682,1.0,0.6,0.0625,0.066666667,0.133333333,0.0,0.5,0.0125,0.005681818181818182,0.0,1
3360,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.030303030272727273,0.041666666625,1
12759,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1
7202,1.0,0.428571429,0.0,0.0625,0.125,0.0,0.333333333,0.03125,0.03977272727272727,0.015625,1
4764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1
17756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19001,1.0,1.0,0.166666667,0.4,0.0,0.0,0.5,0.0166666667,0.015151515181818181,0.020833333375,0
13576,1.0,0.666666667,0.0,0.333333333,0.166666667,0.0,0.0,0.0166666667,0.06060606063636364,0.0,0
10280,1.0,0.428571429,0.142857143,0.083333333,0.083333333,0.0,0.333333333,0.0357142857,0.019480519454545455,0.044642857125,1
824,1.0,0.0,0.333333333,0.0,0.0,0.0,0.5,0.1,0.06060606063636364,0.041666666625,1
20771,1.0,1.0,0.0,0.25,0.125,0.0,1.0,0.0625,0.0,0.0,0
9315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1
1612,1.0,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1
20053,1.0,0.0,0.0,0.0,0.75,0.0,1.0,0.125,0.0,0.0,0
15897,1.0,1.0,0.0,0.0,0.2,0.0,0.5,0.04000000000000001,0.018181818181818184,0.0,1
13690,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16667,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.07500000000000001,0.022727272727272728,0.0,0
1451,1.0,1.0,0.142857143,0.166666667,0.0,0.0,0.666666667,0.0857142857,0.025974026,0.03571428575,1
4876,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.125,1
1513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0625,1
2675,1.0,1.0,0.2,0.083333333,0.166666667,0.0,0.0,0.0,0.006060606090909091,0.016666666625,1
9438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666667,0.0,0.0,1
6608,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.025,1
15784,1.0,0.555555556,0.032258065,0.066666667,0.266666667,0.0,1.0,0.0032258065000000005,0.020527859272727274,0.0,1
8863,1.0,1.0,0.0,0.142857143,0.142857143,0.0,1.0,0.0285714286,0.0,0.0,1
19996,1.0,1.0,0.0,0.111111111,0.0,0.0,1.0,0.044444444400000005,0.0,0.0,0
11712,1.0,0.571428571,0.090909091,0.0,0.2,0.0,0.0,0.0090909091,0.008264462818181818,0.02272727275,1
15333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515181818181,0.0,1
1744,1.0,0.666666667,0.0,0.166666667,0.166666667,0.0,1.0,0.0166666667,0.015151515181818181,0.0,1
17217,1.0,0.5,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
4862,1.0,0.5,0.076923077,0.083333333,0.333333333,0.0,0.6,0.0230769231,0.013986014000000001,0.0,1
811,1.0,1.0,0.0,0.428571429,0.0,0.0,0.6,0.0571428571,0.025974026,0.017857142875,1
868,1.0,1.0,0.0,0.5,0.125,0.0,1.0,0.025,0.0,0.0,1
9458,1.0,0.428571429,0.0,0.0,0.363636364,0.0,1.0,0.0272727273,0.0,0.0,1
16254,1.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.1,0.0,0.041666666625,1
18514,1.0,0.0,0.25,0.333333333,0.0,0.0,1.0,0.025,0.0,0.0,0
9452,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,1
3280,1.0,0.333333333,0.0,0.066666667,0.2,0.0,0.0,0.006666666700000001,0.0,0.0,1
18992,1.0,1.0,0.333333333,0.0,0.5,0.0,0.0,0.0666666667,0.0,0.083333333375,0
20878,1.0,0.0,0.0,0.2,0.4,0.0,0.285714286,0.04000000000000001,0.09090909090909091,0.0,1
12831,1.0,0.272727273,0.045454545,0.047619048,0.238095238,0.0,1.0,0.022727272700000002,0.012396694181818184,0.005681818125,1
10969,1.0,0.5,0.090909091,0.0,0.0,0.0,0.666666667,0.0818181818,0.024793388454545453,0.011363636375,1
20346,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.025,0.022727272727272728,0.0,0
14860,1.0,0.0,0.0,0.0,0.25,0.0,0.833333333,0.17500000000000002,0.022727272727272728,0.03125,0
3524,1.0,0.666666667,0.0,0.166666667,0.0,0.0,0.428571429,0.0833333333,0.06060606063636364,0.041666666625,1
17273,1.0,1.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.06060606063636364,0.0,0
5420,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
6724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5079,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.225,0.06818181818181818,0.0,1
18978,1.0,0.0,0.666666667,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0
2558,1.0,0.5,0.0,0.166666667,0.166666667,0.0,0.571428571,0.0666666667,0.07575757572727274,0.125,1
20095,1.0,0.555555556,0.0,0.111111111,0.074074074,0.0,0.5,0.014814814800000001,0.003367003363636364,0.0,0
10755,1.0,0.4,0.0,0.142857143,0.142857143,0.0,1.0,0.0285714286,0.012987013,0.017857142875,1
9347,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.07500000000000001,0.0,0.0,1
20484,1.0,0.0,0.2,0.125,0.0,0.0,0.0,0.010000000000000002,0.0,0.0125,1
11507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
17263,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.05,0.045454545454545456,0.0,0
7319,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.2,0.045454545454545456,0.0,1
17567,1.0,0.5,0.0,0.166666667,0.166666667,0.0,0.0,0.0,0.015151515181818181,0.0,1
5294,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.05,0.045454545454545456,0.0625,0
4473,1.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.0666666667,0.0,0.0,1
19834,1.0,0.333333333,0.0,0.2,0.4,0.0,1.0,0.04000000000000001,0.018181818181818184,0.0,0
11153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666667,0.0,0.020833333375,1
16213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14981,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.020000000000000004,0.02727272727272727,0.0,0
19660,1.0,0.5,0.0,0.0,0.75,0.0,1.0,0.15000000000000002,0.0,0.0,0
10445,1.0,0.6,0.142857143,0.0,0.166666667,0.0,1.0,0.0142857143,0.0,0.0,1
2016,1.0,0.571428571,0.0,0.0,0.230769231,0.0,0.0,0.0,0.0,0.0,1
10378,1.0,0.5,0.25,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,1
20768,1.0,1.0,0.0,0.285714286,0.0,0.0,1.0,0.042857142900000006,0.0,0.0,0
15104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
13557,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0
12204,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.022727272727272728,0.1875,1
4604,1.0,0.0,0.25,0.333333333,0.0,0.0,1.0,0.125,0.0,0.0,1
6147,1.0,0.0,0.0,0.0,0.142857143,0.0,1.0,0.042857142900000006,0.0,0.0,0
11306,1.0,0.5,0.0,0.125,0.0,0.0,0.0,0.025,0.0,0.0,1
16205,1.0,0.428571429,0.052631579,0.0,0.055555556,0.0,0.0,0.0052631579,0.009569378,0.006578947375,1
18680,1.0,0.5,0.333333333,0.0,0.333333333,0.0,0.75,0.044444444400000005,0.020202020181818183,0.0,0
131,1.0,0.375,0.0,0.133333333,0.033333333,0.0,0.0,0.0033333333,0.0030303030000000002,0.0,1
20894,1.0,0.5,0.0,0.166666667,0.0,0.0,1.0,0.0166666667,0.045454545454545456,0.0,1
4643,1.0,0.0,0.0,0.166666667,0.0,0.0,1.0,0.05,0.0,0.0,1
9880,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1
497,1.0,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1
17581,1.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.1,0.0,0.0,1
4826,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.025,0.0,0.0,1
6174,1.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0133333333,0.018181818181818184,0.0,0
11342,1.0,0.666666667,0.0,0.0,0.4,0.0,1.0,0.1,0.03636363636363637,0.0,1
20657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14279,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.30000000000000004,0.045454545454545456,0.1875,0
15375,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.15000000000000002,0.045454545454545456,0.0625,1
6324,1.0,0.8,0.0,0.1,0.1,0.0,0.5,0.04000000000000001,0.03636363636363637,0.0,1
17417,1.0,0.0,0.166666667,0.0,0.2,0.0,1.0,0.1,0.015151515181818181,0.0,0
18191,1.0,1.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0
17714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,1
9814,1.0,0.8,0.0,0.0,0.25,0.0,1.0,0.05,0.0,0.0,1
12566,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.12121212118181818,0.0,1
12229,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1
13966,1.0,0.5,0.0,0.0,0.142857143,0.0,1.0,0.0142857143,0.0,0.0,0
8965,1.0,1.0,0.0,0.333333333,0.333333333,0.0,1.0,0.0666666667,0.0,0.0,1
7541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1
763,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.30000000000000004,0.09090909090909091,0.125,1
9682,1.0,0.8,0.071428571,0.076923077,0.076923077,0.0,1.0,0.0142857143,0.0,0.0,1
5924,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
10719,1.0,0.461538462,0.0,0.0,0.173913043,0.0,1.0,0.008695652199999999,0.0,0.0,1
11396,1.0,0.0,0.0,0.0,0.333333333,0.0,0.75,0.16666666670000002,0.030303030272727273,0.0,1
5066,1.0,1.0,0.0,0.166666667,0.0,0.166666667,0.0,0.0666666667,0.0,0.0,1
